,OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown,ndate,AADailyCases,AA7Day,AADaily100k1,AA100k7D-County_2019,AADaily100k2,AA100k7D-2019Census,AADaily100k3,AA100k7D-2020Census
589,590,2021/10/25 10:00:00+00,9681,52697,76362,61353,5654,3170,11682,8756,14434,4106,24094,3125,20587,22570,1710,82037,99338,3866,3333,9801,2825,19417,11010,4987,0,2021-10-25 10:00:00+00:00,49.0,79.14285714285714,8.453668719700499,13.654030526863195,8.459448167752583,13.663365262200966,8.329635994907022,13.453697787692393
590,591,2021/10/26 10:00:00+00,9726,52748,76414,61389,5659,3182,11694,8777,14447,4115,24140,3135,20635,22591,1714,82095,99406,3874,3335,9823,2828,19443,11028,4994,0,2021-10-26 10:00:00+00:00,51.0,77.28571428571429,8.798716422545416,13.3336290885072,8.804731766436362,13.342744777708885,8.66962113755629,13.137997298089502
591,592,2021/10/27 10:00:00+00,9740,52832,76496,61414,5667,3197,11722,8799,14458,4129,24172,3147,20669,22614,1717,82162,99501,3877,3338,9876,2835,19513,11054,4994,0,2021-10-27 10:00:00+00:00,84.0,77.42857142857143,14.49200351948657,13.358275352996122,14.501911144718715,13.367407891900584,14.279375991269182,13.16228195113588
592,593,2021/10/28 10:00:00+00,9753,52948,76602,61478,5686,3206,11745,8818,14481,4140,24224,3187,20709,22628,1725,82270,99599,3887,3341,9921,2848,19567,11078,5011,0,2021-10-28 10:00:00+00:00,116.0,78.14285714285714,20.012766765005264,13.48150667544074,20.02644872365918,13.490723462859076,19.719138273657443,13.28370521636776
593,594,2021/10/29 10:00:00+00,9786,53031,76688,61565,5699,3212,11783,8845,14504,4153,24268,3220,20743,22665,1729,82365,99689,3892,3348,9948,2856,19648,11110,5016,0,2021-10-29 10:00:00+00:00,83.0,80.0,14.31947966806411,13.801908113796733,14.329269345376826,13.811343947351158,14.109383419944548,13.599405705970648
594,595,2021/10/30 10:00:00+00,9799,53110,76812,61643,5713,3221,11810,8875,14520,4158,24314,3246,20784,22685,1734,82473,99788,3900,3351,9970,2861,19714,11129,5024,0,2021-10-30 10:00:00+00:00,79.0,75.0,13.629384262374273,12.939288856684437,13.638702148009267,12.94813495064171,13.429413134646015,12.749442849347485
595,596,2021/10/31 10:00:00+00,9804,53160,76888,61734,5721,3231,11837,8894,14531,4165,24347,3271,20818,22704,1736,82532,99845,3907,3357,9990,2864,19763,11146,5025,0,2021-10-31 10:00:00+00:00,50.0,73.14285714285714,8.626192571122957,12.618887418328441,8.632089967094473,12.62751446614963,8.499628566231655,12.433742359744594
596,597,2021/11/01 10:00:00+00,9807,53199,76944,61780,5730,3236,11852,8908,14543,4170,24371,3287,20855,22717,1737,82575,99885,3912,3364,10003,2873,19782,11160,5028,0,2021-11-01 10:00:00+00:00,39.0,71.71428571428571,6.728430205475907,12.372424773439212,6.733030174333689,12.380883324232645,6.629710281660691,12.190895829280832
597,598,2021/11/02 10:00:00+00,9854,53246,77022,61804,5736,3244,11872,8914,14550,4172,24395,3296,20875,22722,1737,82633,99949,3918,3369,10017,2882,19792,11168,5033,0,2021-11-02 10:00:00+00:00,47.0,71.14285714285714,8.108621016855581,12.273839715483522,8.114164569068805,12.282230867465852,7.989650852257756,12.093757217095327
598,599,2021/11/03 10:00:00+00,9863,53317,77120,61878,5748,3246,11885,8926,14569,4174,24440,3305,20912,22739,1739,82696,100025,3923,3374,10039,2887,19871,11183,5037,0,2021-11-03 10:00:00+00:00,71.0,69.28571428571429,12.2491934509946,11.953438277127528,12.25756775327415,11.96161038297377,12.06947256404895,11.778056727492437
599,600,2021/11/04 10:00:00+00,9865,53411,77242,61937,5754,3254,11914,8944,14582,4179,24492,3328,20949,22789,1742,82790,100095,3924,3377,10060,2899,19927,11198,5044,0,2021-11-04 10:00:00+00:00,94.0,66.14285714285714,16.217242033711162,11.411220458371227,16.22832913813761,11.419021870756401,15.979301704515512,11.243794360472162
600,601,2021/11/05 10:00:00+00,9912,53496,77347,62004,5769,3263,11950,8959,14597,4186,24540,3363,20978,22819,1744,82890,100178,3929,3378,10077,2911,19987,11227,5060,0,2021-11-05 10:00:00+00:00,85.0,66.42857142857143,14.66452737090903,11.460512987349073,14.674552944060604,11.4683480991398,14.449368562593815,11.292363666564913
601,602,2021/11/06 10:00:00+00,9926,53585,77450,62092,5775,3267,11979,8972,14615,4194,24576,3386,21015,22837,1752,82960,100282,3935,3384,10091,2920,20057,11241,5064,0,2021-11-06 10:00:00+00:00,89.0,67.85714285714286,15.354622776598864,11.7069756322383,15.36512014142816,11.714979241056785,15.129338847892347,11.535210197028675
602,603,2021/11/07 10:00:00+00,9932,53644,77517,62176,5785,3281,12005,8987,14633,4202,24627,3402,21048,22869,1768,83051,100358,3946,3385,10102,2926,20114,11254,5070,0,2021-11-07 10:00:00+00:00,59.0,69.14285714285714,10.178907233925091,11.928792012638606,10.185866161171479,11.936947268782072,10.029561708153354,11.753772074446061
603,604,2021/11/08 10:00:00+00,9939,53694,77595,62242,5792,3285,12031,9001,14646,4212,24671,3418,21091,22884,1773,83097,100399,3953,3389,10107,2931,20153,11261,5073,0,2021-11-08 10:00:00+00:00,50.0,70.71428571428571,8.626192571122957,12.199900922016754,8.632089967094473,12.208241524890754,8.499628566231655,12.020903257956201
604,605,2021/11/09 10:00:00+00,9947,53726,77648,62284,5796,3292,12062,9016,14655,4215,24689,3422,21122,22908,1774,83163,100445,3957,3390,10120,2931,20174,11273,5076,0,2021-11-09 10:00:00+00:00,32.0,68.57142857142857,5.520763245518693,11.830206954682913,5.524537578940463,11.838294812015278,5.439762282388259,11.656633462260556
605,606,2021/11/10 10:00:00+00,9985,53787,77756,62364,5811,3296,12086,9025,14673,4221,24741,3430,21171,22933,1782,83259,100520,3961,3393,10136,2938,20286,11295,5080,0,2021-11-10 10:00:00+00:00,61.0,67.14285714285714,10.523954936770009,11.583744309793687,10.531149759855257,11.59166367009829,10.36954685080262,11.413786931796794
606,607,2021/11/11 10:00:00+00,10012,53863,77891,62456,5826,3307,12125,9047,14694,4233,24812,3468,21217,22960,1795,83349,100611,3981,3395,10152,2950,20365,11316,5089,0,2021-11-11 10:00:00+00:00,76.0,64.57142857142857,13.111812708106894,11.140111548993078,13.1207767499836,11.14772761464772,12.919435420672118,10.976663176962024
607,608,2021/11/12 10:00:00+00,10033,53939,78023,62567,5837,3314,12165,9061,14701,4241,24868,3483,21268,23000,1798,83445,100694,3993,3399,10170,2959,20428,11334,5103,0,2021-11-12 10:00:00+00:00,76.0,63.285714285714285,13.111812708106894,10.918295168592772,13.1207767499836,10.925759586922434,12.919435420672118,10.758101299544638
608,609,2021/11/13 10:00:00+00,10078,54022,78143,62697,5850,3326,12194,9093,14715,4250,24919,3508,21318,23037,1808,83548,100763,4015,3405,10179,2969,20498,11355,5116,0,2021-11-13 10:00:00+00:00,83.0,62.42857142857143,14.31947966806411,10.770417581659235,14.329269345376826,10.777780901772243,14.109383419944548,10.612393381266383
609,610,2021/11/14 10:00:00+00,10087,54107,78253,62814,5856,3330,12225,9107,14721,4257,24977,3524,21359,23063,1819,83638,100824,4024,3409,10198,2973,20559,11375,5126,0,2021-11-14 10:00:00+00:00,85.0,66.14285714285714,14.66452737090903,11.411220458371227,14.674552944060604,11.419021870756405,14.449368562593815,11.243794360472162
610,611,2021/11/15 10:00:00+00,10092,54185,78338,62922,5867,3334,12273,9127,14731,4270,25019,3544,21387,23087,1828,83700,100885,4041,3411,10207,2982,20589,11392,5131,0,2021-11-15 10:00:00+00:00,78.0,70.14285714285714,13.456860410951814,12.101315864061064,13.466060348667378,12.109589068123963,13.259420563321383,11.923764645770692
611,612,2021/11/16 10:00:00+00,10136,54243,78424,62995,5872,3338,12308,9140,14735,4276,25055,3555,21421,23140,1828,83793,100959,4047,3417,10216,2984,20619,11412,5131,0,2021-11-16 10:00:00+00:00,58.0,73.85714285714286,10.006383382502632,12.742118740773055,10.01322436182959,12.750830037108122,9.859569136828721,12.555165624976473
612,613,2021/11/17 10:00:00+00,10159,54326,78579,63023,5882,3342,12325,9153,14745,4280,25112,3572,21477,23176,1832,83868,101020,4054,3420,10236,2987,20703,11429,5135,0,2021-11-17 10:00:00+00:00,83.0,77.0,14.31947966806411,13.284336559529354,14.329269345376826,13.29341854932549,14.109383419944548,13.089427991996748
613,614,2021/11/18 10:00:00+00,10187,54427,78751,63109,5890,3353,12371,9185,14760,4299,25171,3596,21525,23210,1836,83981,101116,4074,3423,10264,3007,20785,11450,5144,0,2021-11-18 10:00:00+00:00,101.0,80.57142857142857,17.424908993668375,13.900493171752425,17.436821733530834,13.909996404117951,17.169249703787944,13.696544318156153
614,615,2021/11/19 10:00:00+00,10245,54537,78897,63235,5898,3369,12409,9214,14781,4317,25223,3613,21576,23253,1836,84110,101218,4080,3425,10286,3018,20840,11467,5149,0,2021-11-19 10:00:00+00:00,110.0,85.42857142857143,18.977623656470506,14.738466164375795,18.99059792760784,14.748542286635699,18.699182845709643,14.522222521732942
615,616,2021/11/20 10:00:00+00,10279,54641,79002,63371,5905,3375,12441,9251,14800,4327,25279,3648,21638,23289,1846,84233,101284,4096,3426,10297,3032,20896,11497,5160,0,2021-11-20 10:00:00+00:00,104.0,88.42857142857143,17.94248054793575,15.256037718643174,17.954747131556502,15.266467684661368,17.679227417761844,15.03220023570684
616,617,2021/11/21 10:00:00+00,10288,54751,79128,63506,5914,3379,12487,9269,14818,4335,25321,3661,21691,23348,1853,84350,101389,4104,3427,10311,3045,20963,11514,5167,0,2021-11-21 10:00:00+00:00,110.0,92.0,18.977623656470506,15.872194330866241,18.99059792760784,15.88304553945383,18.699182845709643,15.639316561866249
617,618,2021/11/22 10:00:00+00,10298,54813,79242,63606,5919,3391,12522,9297,14840,4348,25381,3675,21738,23383,1862,84443,101468,4114,3429,10327,3051,20998,11533,5173,0,2021-11-22 10:00:00+00:00,62.0,89.71428571428571,10.696478788192467,15.47785409904348,10.703791559197146,15.488435712386652,10.539539422127254,15.250762113124228
618,619,2021/11/23 10:00:00+00,10348,54875,79329,63675,5920,3396,12550,9308,14852,4363,25442,3690,21772,23417,1864,84551,101532,4116,3433,10335,3060,21042,11547,5174,0,2021-11-23 10:00:00+00:00,62.0,90.28571428571429,10.696478788192467,15.57643915699917,10.703791559197146,15.587088169153446,10.539539422127254,15.347900725309731
619,620,2021/11/24 10:00:00+00,10376,54960,79437,63789,5927,3404,12587,9337,14872,4368,25507,3701,21833,23439,1869,84627,101605,4127,3435,10346,3067,21129,11567,5187,0,2021-11-24 10:00:00+00:00,85.0,90.57142857142857,14.66452737090903,15.625731685977016,14.674552944060604,15.636414397536843,14.449368562593815,15.396470031402485
620,621,2021/11/25 10:00:00+00,10394,55055,79612,63849,5942,3437,12633,9376,14892,4381,25574,3726,21916,23480,1871,84754,101687,4154,3439,10359,3074,21217,11588,5201,0,2021-11-25 10:00:00+00:00,95.0,89.71428571428571,16.38976588513362,15.477854099043478,16.4009709374795,15.488435712386655,16.149294275840145,15.250762113124228
621,622,2021/11/26 10:00:00+00,10451,55145,79747,63949,5959,3456,12678,9395,14911,4397,25619,3746,21985,23508,1878,84871,101778,4163,3442,10367,3079,21268,11604,5212,0,2021-11-26 10:00:00+00:00,90.0,86.85714285714286,15.527146628021324,14.984928809265023,15.53776194077005,14.995173428552684,15.29933141921698,14.765069052196704
622,623,2021/11/27 10:00:00+00,10454,55228,79848,64001,5961,3458,12705,9421,14917,4401,25683,3758,22038,23521,1880,84976,101849,4174,3443,10376,3085,21286,11620,5216,0,2021-11-27 10:00:00+00:00,83.0,83.85714285714286,14.31947966806411,14.467357254997648,14.329269345376826,14.477248030527017,14.109383419944548,14.255091338222806
623,624,2021/11/28 10:00:00+00,10503,55275,79944,64083,5964,3466,12731,9439,14927,4411,25705,3772,22100,23563,1884,85088,101907,4180,3445,10385,3094,21415,11638,5218,0,2021-11-28 10:00:00+00:00,47.0,74.85714285714286,8.108621016855581,12.914642592195516,8.114164569068805,12.92347183645001,7.989650852257756,12.725158196301107
624,625,2021/11/29 10:00:00+00,10508,55356,80057,64173,5981,3482,12757,9461,14938,4419,25749,3781,22151,23587,1886,85170,101976,4187,3445,10395,3109,21456,11653,5222,0,2021-11-29 10:00:00+00:00,81.0,77.57142857142857,13.974431965219193,13.382921617485048,13.983985746693048,13.392071006092282,13.769398277295283,13.186566604182255
625,626,2021/11/30 10:00:00+00,10526,55481,80262,64328,5991,3499,12797,9486,14962,4426,25836,3787,22253,23624,1894,85310,102081,4205,3448,10411,3117,21506,11672,5241,0,2021-11-30 10:00:00+00:00,125.0,86.57142857142857,21.565481427807395,14.935636280287179,21.58022491773618,14.945847200169286,21.249071415579138,14.716499746103953
626,627,2021/12/01 10:00:00+00,10561,55599,80427,64391,6002,3508,12825,9534,14977,4436,25907,3800,22322,23671,1896,85430,102189,4211,3450,10424,3130,21650,11698,5247,0,2021-12-01 10:00:00+00:00,118.0,91.28571428571429,20.357814467850183,15.74896300842163,20.371732322342957,15.759729968495337,20.059123416306708,15.517893296634366
627,628,2021/12/02 10:00:00+00,10624,55782,80665,64548,6026,3536,12882,9567,15005,4471,26034,3845,22441,23718,1904,85615,102358,4232,3454,10469,3147,21796,11726,5268,0,2021-12-02 10:00:00+00:00,183.0,103.85714285714286,31.571864810310025,17.91783428344683,31.59344927956577,17.930084017364806,31.10864055240786,17.654942764715468
628,629,2021/12/03 10:00:00+00,10670,55938,80864,64760,6058,3579,12934,9598,15028,4490,26138,3876,22540,23746,1916,85811,102496,4257,3465,10485,3172,21925,11781,5286,0,2021-12-03 10:00:00+00:00,156.0,113.28571428571429,26.913720821903627,19.54448773971573,26.932120697334756,19.557849554016908,26.518841126642766,19.257729865776295
629,630,2021/12/04 10:00:00+00,10726,56103,81122,64970,6086,3614,13004,9651,15068,4507,26247,3909,22674,23804,1923,86011,102652,4274,3471,10513,3193,22026,11822,5309,0,2021-12-04 10:00:00+00:00,165.0,125.0,28.466435484705762,21.565481427807395,28.48589689141176,21.58022491773618,28.048774268564465,21.24907141557914
630,631,2021/12/05 10:00:00+00,10715,56210,81218,65155,6099,3621,13039,9683,15082,4513,26303,3925,22728,23840,1931,86075,102739,4291,3475,10523,3199,22148,11845,5319,0,2021-12-05 10:00:00+00:00,107.0,133.57142857142858,18.460052102203132,23.04425729714276,18.472672529582173,23.06001176923809,18.189205131735743,22.70615059836171
631,632,2021/12/06 10:00:00+00,10737,56291,81325,65248,6104,3636,13067,9731,15098,4540,26369,3936,22772,23880,1932,86223,102833,4310,3479,10527,3218,22185,11882,5332,0,2021-12-06 10:00:00+00:00,81.0,133.57142857142858,13.974431965219193,23.04425729714276,13.983985746693048,23.06001176923809,13.769398277295283,22.70615059836171
632,633,2021/12/07 10:00:00+00,10761,56351,81444,65384,6117,3640,13088,9737,15100,4554,26500,3952,22794,23912,1934,86289,102887,4318,3483,10540,3224,22543,11946,5346,0,2021-12-07 10:00:00+00:00,60.0,124.28571428571429,10.35143108534755,21.44225010536278,10.358507960513368,21.45690934677769,10.199554279477987,21.12764815034726
633,634,2021/12/08 10:00:00+00,10777,56422,81546,65490,6134,3645,13112,9748,15120,4573,26626,3961,22811,23951,1937,86360,103058,4328,3491,10547,3236,22821,11998,5359,0,2021-12-08 10:00:00+00:00,71.0,117.57142857142857,12.2491934509946,20.283875674383413,12.25756775327415,20.29774297976786,12.06947256404895,19.986269457167577
634,635,2021/12/09 10:00:00+00,10794,56499,81720,65744,6173,3654,13152,9762,15131,4591,26749,3965,22839,24024,1940,86432,103174,4339,3507,10567,3250,23106,12075,5384,0,2021-12-09 10:00:00+00:00,77.0,102.42857142857143,13.284336559529354,17.671371638557606,13.293418549325489,17.68345287544782,13.089427991996748,17.412096234251706
635,636,2021/12/10 10:00:00+00,10837,56680,81912,66052,6181,3691,13230,9796,15149,4627,26864,3993,22919,24080,1953,86561,103309,4365,3509,10586,3270,23217,12130,5405,0,2021-12-10 10:00:00+00:00,181.0,106.0,31.226817107465106,18.28752825078067,31.248165680881993,18.30003073024028,30.768655409758594,18.019212560411113
636,637,2021/12/11 10:00:00+00,10844,56807,82067,66194,6196,3737,13267,9838,15178,4630,26901,4011,23013,24130,1955,86625,103472,4386,3512,10602,3304,23319,12151,5417,0,2021-12-11 10:00:00+00:00,127.0,100.57142857142857,21.910529130652314,17.35097020020161,21.925508516419963,17.362832390955738,21.589056558228403,17.096395744648817
637,638,2021/12/12 10:00:00+00,10861,56937,82255,66389,6212,3768,13302,9883,15209,4641,26965,4028,23155,24173,1958,86731,103596,4404,3513,10611,3326,23410,12165,5425,0,2021-12-12 10:00:00+00:00,130.0,103.85714285714286,22.42810068491969,17.91783428344683,22.44343391444563,17.930084017364806,22.099034272202307,17.654942764715468
638,639,2021/12/13 10:00:00+00,10874,57079,82481,66545,6222,3773,13348,9896,15252,4646,27106,4058,23254,24232,1961,86857,103760,4415,3517,10617,3330,23511,12200,5433,0,2021-12-13 10:00:00+00:00,142.0,112.57142857142857,24.4983869019892,19.421256417271113,24.5151355065483,19.43453398305841,24.1389451280979,19.136306600544412
639,640,2021/12/14 10:00:00+00,10943,57244,82630,66776,6230,3791,13405,9935,15297,4676,27166,4064,23334,24310,1975,87034,104054,4467,3518,10629,3342,23581,12235,5447,0,2021-12-14 10:00:00+00:00,165.0,127.57142857142857,28.466435484705762,22.009114188608006,28.48589689141176,22.024160973186756,28.048774268564465,21.686195170413914
640,641,2021/12/15 10:00:00+00,10972,57411,82896,67032,6254,3800,13479,9975,15349,4689,27258,4075,23508,24361,1979,87409,104437,4490,3521,10648,3358,23637,12274,5462,0,2021-12-15 10:00:00+00:00,167.0,141.28571428571428,28.81148318755068,24.375155579544586,28.831180490095537,24.39181993558981,28.388759411213726,24.017521862866023
641,642,2021/12/16 10:00:00+00,11019,57658,83248,67431,6280,3831,13570,10015,15448,4716,27310,4087,23700,24452,1987,87888,105260,4521,3524,10662,3382,23665,12294,5471,0,2021-12-16 10:00:00+00:00,247.0,165.57142857142858,42.61339130134741,28.56502054266145,42.642524437446696,28.58454934817856,41.98816511718438,28.145912880749968
642,643,2021/12/17 10:00:00+00,11046,57993,83727,67913,6309,3867,13629,10056,15551,4735,27387,4101,23910,24576,1999,88303,106185,4561,3525,10676,3398,23697,12327,5481,0,2021-12-17 10:00:00+00:00,335.0,187.57142857142858,57.79549022652382,32.36054527395556,57.835002779532964,32.382668933700124,56.947511393752094,31.8857494498919
643,644,2021/12/18 10:00:00+00,11083,58235,84146,68299,6356,3904,13711,10114,15674,4754,27490,4117,24036,24703,2031,88741,106935,4618,3532,10704,3417,23781,12387,5535,0,2021-12-18 10:00:00+00:00,242.0,204.0,41.75077204423511,35.194865690181665,41.77931544073725,35.21892706574545,41.13820226056121,34.67848455022516
644,645,2021/12/19 10:00:00+00,11101,58414,84445,68759,6376,3939,13779,10170,15781,4765,27577,4130,24144,24797,2046,89058,107324,4649,3533,10770,3437,23835,12403,5543,0,2021-12-19 10:00:00+00:00,179.0,211.0,30.881769404620186,36.40253265013888,30.902882082198214,36.42741966113867,30.428670267109325,35.868432549497584
645,646,2021/12/20 10:00:00+00,11104,58505,84595,68948,6389,3948,13803,10185,15839,4769,27601,4131,24205,24856,2056,89258,107534,4664,3535,10780,3448,23844,12415,5547,0,2021-12-20 10:00:00+00:00,91.0,203.71428571428572,15.699670479443784,35.14557316120382,15.71040374011194,35.16960083736205,15.469323990541614,34.6299152441324
646,647,2021/12/21 10:00:00+00,11121,58990,85277,69613,6459,3979,13902,10215,16055,4795,27850,4139,24381,25100,2067,90933,109046,4699,3546,10813,3460,23932,12465,5560,0,2021-12-21 10:00:00+00:00,485.0,249.42857142857142,83.67406793989268,43.032377797659095,83.73127268081639,43.06179737870557,82.44639709244706,42.40100421897277
